tema;canal;titulo;score;likes;dislikes;link;user;comment
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;ThePCguy17;My favorite is a picture you have shown but didnt mention of basically an ipod that flexes and bends around your wrist it would be super awesome especially gaming elements if they designed them right which is what apple has been doing for quite a while nowOn a rather unrelated note this picture also inspired a truly scifi concept: iClothes Clothes (or just a body suit) that is made of flexible glass and is fully customizable what it shows Just picture that Fully wearable electronic screen Everywhere on the clothes fully customizable If youve seen Continuum think like that suit except wearable flexible glass and probably not bulletproof
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Kasper Petersen;I would say the 2 is soooo AWESOME )
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Ethereal  ;these look so genuine great video
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Corey Williams;the girl is hot in 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Sam Ersh; number one makes perfect sense Something to compete with samsungs galaxy gear hopefully
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Lester Thomas;I like the thick band idea of Concept 2 But Concept 5 looks the most plausible
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Del Curry; 2  4 are my favorite
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Jorge Santos;My favorite is 4 and 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Jacob BleauOst;I actually like the one better than two because it is more practical but two is still amazing 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;isa khan;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Steven Bennett;Between c1 and c2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Hman Cool;I LOVE no 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Jayy Locc;One because two is going to a long time
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;George Duggins;The iWatch concept by Zach( FinalCutPro) King is my favorite
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Matty Bell;number 3 is more realistic in my oppinion
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Calum Hayes;2:50 pedometer XD
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Brian Pea;1  2 waterproof 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Darren Graham;oh sheet i saw her passcode trolololololol
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Toby Simmonds;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Feret phillips;song for  1
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Gavin Hughes;Add some chamfered edges to Todd Hamiltons design and then you have Jony Ives iWatch 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Karim ElKhazindar;of course i would pick 2 but we all know that can take a while until it is made but if i would choose a concept that can be ma with the technology and engineering that we have today then i would pick concept 3 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Michael Medina;4 was my fave but 1 is a close second
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Bethany Martin;3
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Luke loves mc;2 is teh best
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Deaunte Blue;I like 2 the most
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Alex Finucane;number 5 is real good iwatch s but number 2 is real because great magic idea
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Alen Fridau;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Steve George;number 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Amjad Akhtar;Knight Rider
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Thomas Carlyle;2  5
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;A non Radioactive Taco;if apple does this please make it where we can play music with headphones and speakers that would be awesome for school (not during class of course) ( jk during class)
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;freddy fortineau;iWatch C Yes
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Sara Blue;4 and 2 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Martinos Christofi;1
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Buddy Eagle;2 is swagolishes
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Ryan Pugh;song for 1
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Daniel Algarin;I think I like 5 best lol
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;brian stephens;numba 5 look boss
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;kev0n192;number 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;tristan guo;2way better
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Jack Cuezze;I like number 5
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;MCfirusFTW;1
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;acep dzulhaj;Number 2 is the Best
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;George Kaplan;5
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;ayush sharma;3 concept is nice but controlling area is too less
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Elizabeth Bird;On 3 it said Oktober not october
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;rithy van;mine i like the second one
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Theo Hippolyte;1 is the best
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Pyther Gark;I cant wait until 2019
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Jacob Crist;I like the 2 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Duffy512pd;5 was best and most practical
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;R3MIXFR3AK;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Sahil Gindodia;i like 4 and 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Da Chief Killer;Loved number 2 but none of them had headphone jacks 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Kaiscoots360;Zach Kings
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;nick ienna;THANK YOU FINALLY SPELLING FAVOURITE RIGHT IT HAS A U PEOPLE GET IT RIGHT
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Jake Whitwood; think number 2 will come out in 150 years
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;courtney burke;Number 2 is the best but i like number 5 aesthetically 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Ciaran Martin;I like 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;noah halstead;I like the first and second one 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Jonathan Newhouse;I lije number 5
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Luca Apolzan;I want to like now
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;71chuckc;Mine was (5c)
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;pe2013pr;can you talk about the new mac book pro 2014
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Javid Mustafa;1st and 2nd
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;kenner martinez;Overly attached lisa 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;TheSparkymonster;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;olie arenas;my fav is 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;faisal subuh;2:)
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Joshua Smith;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Amy Sidious;fave was number 2 it was PHUCKING AMAZINGbut the problem with number 1 is how do you adjust the size of the watch for large or small wrists
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;kim colton;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;westmaasmovies;I love number 2 But number 1 is the moste realistic
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Daniel Blight;I liked number 3
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Boris Aronov;1
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Arturo Del Toro;you look like the guy from spider man 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Kevin Fernandez;My favorites were 5 and 2 the look like they would be taken out and released
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;mohanreddy palireddy;2nd is awesome
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Sefvia Lee;ma favorite in 2  luv it :)
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Birk Tjelum;Number 2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Chris Boge;My Favorite iWatch concept is 5
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Golden Skull;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;mustafa fouad;number 5
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Farhan Datu Indal;2 ofcourse no one cant like a hologram settings douche
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Alen Fridau;4 
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Nyrique James;4 pedometer lolol
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Mannyrocks12;Number 5 and 2 are sick
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Motty Shain;We wanna hear from u more often
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Muhumuza Ibra;Very passionate and knowledgable
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Ulises Carrillo;4
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Eric Ruiz;2
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Max C;I like number 5
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Mdubz Bolton;Iwatch c all the way
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;oscar morozov;1
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;David Leon;there is a problem with the concepts wheres the headphone jack
Tech;ZONEofTECH;TOP 5  Apple iWatch CONCEPTS;4.81917;528;25;TLNmaRYNiQ8;Grahamisstillawake Hehe;Haha you played my gymnastic display teams warm up routine music Zombie Nation (except a slightly different version
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Thomas Tiger;At number 2 they said thats how the Iphone 5 will lookNow they say thats how the Iphone 6 will lookNext year they going to say thatthats how the Iphone 7 will look 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;joan faker;i would buy number 2 the moment it comes out
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;MrSquincheeze;4 is shit
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Francesca Ippolito;i had tons of fun watching this
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;TheSpiritpaws;1 and 2 were my favorites
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Huy Ngo;4 is to much 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Ashkan Aroos;lol the really tall one was not good its too tall
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;gabriel blanco;number 4
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Mark Perry;wow where can i get a hold of Farahi to come do rendering for my co ) 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;rommel yaamb;i like number 1 concept
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;PlayStationGames5;Is it just me or does he look like Drake Bell
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Jay Bennett;3 definitely
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Shashwat Punjani;Numbers 1 and 3 looked pretty cool
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;dyl kalor;Number 2 I remember a cpl years ago people at Apple were going to try and make something like that but they failed it and said screw it were making something else
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Mohammed Labib;The favorite one is is the third and this is how is it going to like but not the same but at least similar like that but I loved the 2nd one
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;alexia litro;I think 4 needs to be longerlol
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;scpk7;Sorry to said this video is Rubbish
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Calum Hayes;number 4 must be a pisstake
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;feres baazaoui;im wating for the iphone 6 ughghghghgh 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;nbbcool13;Lol number 4
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Adebayo Akinfenwa;HAHAHAHAHAHA South Africa in the World Cup Final XD
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Brian Pea;1  2 iPhone 6 CONCEPT
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Emily Hanke;2 is weird
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;big dig;put my appnana code in d3036472
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Diego Santos Alfaro;Last year I was looking at phones nuber 2 poped up and I staerted rumers at school Lol
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Karan M;did anyone else notice the fire thing at 38 or 39 seconds
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;damien king;I can even understand what their saying because their accents 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;FloobGamingFTW;1 was best :)
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Elaina Froh;Number 4 is kinda silly 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Kelvin Brockigtnon;Number 4 killed me lmao
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;AlexGamerOriginal;Number 2 is iPhone 5
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Harvey Duncan;How can u use no 4 as a phone though : 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Austin Pierce;Andrew Garfield 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;kevin healey;it is coming out in september i think
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Karim ElKhazindar;5 is absolutely ridiculous lol
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Luke loves mc;4 is the worst ever
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Adrian Apodaca;Number 2
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;bryn bin;number 1 is so sick
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Ahmed Kathem;5 would be good but hilarious and 2 is good              5 ok 1 pistal 1780 the king of the something mabee
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Jaimin Jaffer;Usually dont post comments or videos on this account usually do it on MetalsnakeMC but check out the 4th on this video
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;aris34160;4mdt
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;jasmine leon;1 definitely
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;IAmTheIceCreamTroll;number 2 is my favorite concept and it will remain that way for a long time
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Steven Claudio;he called number 4 parody yes it is hhaha the rest can be awesome
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Dealiosis;Number 1 is cool but there is no way there would be 4K video the hard drive would have to be huge to support that kind of resolution Plus the mini aux thing would cause a riot because people would have to get new headphones or adapters Still really kool though
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;josh armstrong;2
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Minato Namikaze;My favourites are 1 and 2
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;MsStorio;chuj ci w dupe 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Nicholas Perry;1
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;FOLOWinMYLIFE basir;woooo
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Sarah Ho;HE LOOKS LIKE DRAKE BELL
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Bahall777;Im an Android user Just purchased the HTC One M8 But I give props the the ever changing iPhone Even though I have no intentions of buying it I always look forward the whats next with Apple and its iPhone
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Hcher lichious;definitely 3 or maybe 5
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;mohammed almostafa;2
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Mitchell Baker;Of course apple is probably going to blow everyone away like they always do and only one of these ideas will be right Like it usually is I sure apple has some surprises in store 
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;David Cruz; You kinda look like andrew garfield
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;Ciera Childs;I only believe 1 will actually happen
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;michaelrulesify;hey spiderman
Tech;ZONEofTECH;TOP 5  iPhone 6 CONCEPTS;4.42992;1817;302;qK5OWJSqsDk;FflashBoy;guys name of the song for number 3 please :)
